G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3168.0","main.cluster index_upperinput":"3168.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=28&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	35.8076	35.8076	0	N/A	N/A	5885383.29507835	2	3168	28	2	1110.8661	1	1110.8661	5885383.29507835
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1432.0","main.cluster index_upperinput":"1432.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=554&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	1.1431	1.1431	0	N/A	N/A	20377456.783750013	1	1432	554	1	248.1134	1	248.1134	20377456.783750013
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3476.0","main.cluster index_upperinput":"3476.0"}	This Node is a Singleton	N/A	N/A	N/A	34.1368	34.1368	0	N/A	N/A	3300621.9981249673	1	3476	-1	1	595.4218	1	595.4218	3300621.9981249673
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2657.0","main.cluster index_upperinput":"2657.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=72&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	3.0018	3.0018	0	N/A	N/A	6215760.154973616	3	2657	72	3	286.1399	1	286.1399	6215760.154973616
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1329.0","main.cluster index_upperinput":"1329.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=58&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	23.0297	23.0297	0	N/A	N/A	92826869.09205063	4	1329	58	4	377.3270	1	377.3270	92826869.09205063
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4291.0","main.cluster index_upperinput":"4291.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=43&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	8.3214	8.3214	0	N/A	N/A	11584980.606034154	2	4291	43	2	405.0802	1	405.0802	11584980.606034154
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5416.0","main.cluster index_upperinput":"5416.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=113&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	26.1807	26.1807	0	N/A	N/A	5295971.225000058	1	5416	113	1	812.6111	1	812.6111	5295971.225000058
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1229.0","main.cluster index_upperinput":"1229.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=244&task=66703c9eef3c4eef8917db72142f5953&show=true	"InChI=1S/C10H7NO2/c12-10(13)8-5-6-11-9-4-2-1-3-7(8)9/h1-6H,(H,12,13)"	4-QUINOLINECARBOXYLATE	0.9738049999999999	1.7268	1.7268	0	C1=CC=C2C(=C1)C(=CC=N2)C(=O)O	CCMSLIB00005436230	102463605.4784441	4	1229	244	4	174.0551	1	174.0551	102463605.4784441
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2147.0","main.cluster index_upperinput":"2147.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=74&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	1.7092	1.7092	0	N/A	N/A	10517937.444866696	3	2147	74	3	215.1029	1	215.1029	10517937.444866696
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3780.0","main.cluster index_upperinput":"3780.0"}	This Node is a Singleton	N/A	N/A	N/A	27.6606	27.6606	0	N/A	N/A	61686293.03716783	3	3780	-1	3	353.3036	1	353.3036	61686293.03716783
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3169.0","main.cluster index_upperinput":"3169.0"}	This Node is a Singleton	N/A	N/A	N/A	30.1540	30.1540	0	N/A	N/A	4562451.123125088	1	3169	-1	1	443.3165	1	443.3165	4562451.123125088
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3984.0","main.cluster index_upperinput":"3984.0"}	This Node is a Singleton	InChI=1S/C10H12O4/c11-8-4-1-7(2-5-8)3-6-9(12)10(13)14/h1-2,4-5,9,11-12H,3,6H2,(H,13,14)	2-hydroxy-4-(4-hydroxyphenyl)butanoic acid	0.730696	4.8755	4.8755	0	N/A	CCMSLIB00004692621	22879419.158906333	4	3984	-1	4	195.0653	1	195.0653	22879419.158906333
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1025.0","main.cluster index_upperinput":"1025.0"}	This Node is a Singleton	N/A	N/A	N/A	0.7938	0.7938	0	N/A	N/A	267848475.53229558	3	1025	-1	3	184.0641	1	184.0641	267848475.53229558
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1230.0","main.cluster index_upperinput":"1230.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=400&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	8.6622	8.6622	0	N/A	N/A	42502530.74406273	1	1230	400	1	280.1907	1	280.1907	42502530.74406273
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"515.0","main.cluster index_upperinput":"515.0"}	This Node is a Singleton	N/A	N/A	N/A	13.8669	13.8669	0	N/A	N/A	6473110.7190684695	4	515	-1	4	406.2027	1	406.2027	6473110.7190684695
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2965.0","main.cluster index_upperinput":"2965.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=198&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	27.0492	27.0492	0	N/A	N/A	4899053.176933521	3	2965	198	3	459.3482	1	459.3482	4899053.176933521
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3781.0","main.cluster index_upperinput":"3781.0"}	This Node is a Singleton	N/A	N/A	N/A	4.4997	4.4997	0	N/A	N/A	36058169.31903519	2	3781	-1	2	317.1212	1	317.1212	36058169.31903519
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5926.0","main.cluster index_upperinput":"5926.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	11.1164	11.1164	0	N/A	N/A	2541911.798874991	1	5926	4	1	490.1710	1	490.1710	2541911.798874991
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5417.0","main.cluster index_upperinput":"5417.0"}	This Node is a Singleton	N/A	N/A	N/A	7.9209	7.9209	0	N/A	N/A	3769048.9981875313	1	5417	-1	1	498.1396	1	498.1396	3769048.9981875313
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4292.0","main.cluster index_upperinput":"4292.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	11.1972	11.1972	0	N/A	N/A	47796003.64106248	1	4292	4	1	508.1607	1	508.1607	47796003.64106248
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"212.0","main.cluster index_upperinput":"212.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=12&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	23.2991	23.2991	0	N/A	N/A	148402791.8899993	4	212	12	4	438.3800	1	438.3800	148402791.8899993
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"213.0","main.cluster index_upperinput":"213.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=12&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	24.8412	24.8412	0	N/A	N/A	173160438.34437546	4	213	12	4	496.4213	1	496.4213	173160438.34437546
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3477.0","main.cluster index_upperinput":"3477.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=388&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	18.0585	18.0585	0	N/A	N/A	3341965.581328073	4	3477	388	4	408.3098	1	408.3098	3341965.581328073
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2148.0","main.cluster index_upperinput":"2148.0"}	This Node is a Singleton	N/A	N/A	N/A	34.2449	34.2449	0	N/A	N/A	34717314.16156298	4	2148	-1	4	482.4057	1	482.4057	34717314.16156298
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1433.0","main.cluster index_upperinput":"1433.0"}	This Node is a Singleton	N/A	N/A	N/A	13.9265	13.9265	0	N/A	N/A	25988522.200348143	4	1433	-1	4	353.2301	1	353.2301	25988522.200348143
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2658.0","main.cluster index_upperinput":"2658.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=98&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	33.3632	33.3632	0	N/A	N/A	21266564.51427277	3	2658	98	3	718.5421	1	718.5421	21266564.51427277
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3985.0","main.cluster index_upperinput":"3985.0"}	This Node is a Singleton	N/A	N/A	N/A	29.5308	29.5308	0	N/A	N/A	26752559.610781103	2	3985	-1	2	601.4683	1	601.4683	26752559.610781103
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1330.0","main.cluster index_upperinput":"1330.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=483&task=66703c9eef3c4eef8917db72142f5953&show=true	1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)	Massbank:PB000467 Glutamine|2,5-diamino-5-oxopentanoic acid	0.783587	0.7704	0.7704	0	C(CC(=O)N)C(C(=O)O)N	CCMSLIB00000221812	59310123.442444585	4	1330	483	4	147.0747	1	147.0747	59310123.442444585
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1026.0","main.cluster index_upperinput":"1026.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=342&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	0.7209	0.7209	0	N/A	N/A	110650620.54049592	3	1026	342	3	220.1058	1	220.1058	110650620.54049592
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4293.0","main.cluster index_upperinput":"4293.0"}	This Node is a Singleton	N/A	N/A	N/A	8.7093	8.7093	0	N/A	N/A	10550713.321812365	2	4293	-1	2	403.1490	1	403.1490	10550713.321812365
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3478.0","main.cluster index_upperinput":"3478.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=219&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	21.2992	21.2992	0	N/A	N/A	2700643.051249876	1	3478	219	1	1027.7585	2	514.3793	2700643.051249876
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1434.0","main.cluster index_upperinput":"1434.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=167&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	31.0431	31.0431	0	N/A	N/A	43815850.92748057	2	1434	167	2	333.2424	1	333.2424	43815850.92748057
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1231.0","main.cluster index_upperinput":"1231.0"}	This Node is a Singleton	N/A	N/A	N/A	2.4317	2.4317	0	N/A	N/A	43513524.536636755	2	1231	-1	2	263.0961	1	263.0961	43513524.536636755
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3782.0","main.cluster index_upperinput":"3782.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=12&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	23.3951	23.3951	0	N/A	N/A	410728553.9884373	4	3782	12	4	526.4333	1	526.4333	410728553.9884373
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1027.0","main.cluster index_upperinput":"1027.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=93&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	31.3678	31.3678	0	N/A	N/A	557676604.6591395	3	1027	93	3	736.6139	1	736.6139	557676604.6591395
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2659.0","main.cluster index_upperinput":"2659.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=388&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	18.6660	18.6660	0	N/A	N/A	5296567.258125013	1	2659	388	1	424.3054	1	424.3054	5296567.258125013
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5419.0","main.cluster index_upperinput":"5419.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=395&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	32.6222	32.6222	0	N/A	N/A	5330043.9118752135	1	5419	395	1	779.5667	1	779.5667	5330043.9118752135
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3171.0","main.cluster index_upperinput":"3171.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=285&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	37.0198	37.0198	0	N/A	N/A	5656214.7814842155	3	3171	285	3	828.6955	1	828.6955	5656214.7814842155
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1331.0","main.cluster index_upperinput":"1331.0"}	This Node is a Singleton	N/A	N/A	N/A	17.5327	17.5327	0	N/A	N/A	30235243.916425914	2	1331	-1	2	841.5551	1	841.5551	30235243.916425914
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"516.0","main.cluster index_upperinput":"516.0"}	This Node is a Singleton	N/A	N/A	N/A	5.1120	5.1120	0	N/A	N/A	9697981.459848864	3	516	-1	3	251.1256	1	251.1256	9697981.459848864
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3986.0","main.cluster index_upperinput":"3986.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=19&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	8.5575	8.5575	0	N/A	N/A	23633256.294937205	2	3986	19	2	409.1606	1	409.1606	23633256.294937205
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4294.0","main.cluster index_upperinput":"4294.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	13.0922	13.0922	0	N/A	N/A	13231119.562562454	1	4294	4	1	358.0744	1	358.0744	13231119.562562454
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1435.0","main.cluster index_upperinput":"1435.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=12&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	6.6148	6.6148	0	N/A	N/A	183524629.4977199	4	1435	12	4	564.3598	1	564.3598	183524629.4977199
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2149.0","main.cluster index_upperinput":"2149.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=219&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	21.4735	21.4735	0	N/A	N/A	20149605.87262685	2	2149	219	2	895.6791	2	448.3395	20149605.87262685
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"214.0","main.cluster index_upperinput":"214.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=73&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	32.4430	32.4430	0	N/A	N/A	33634843.72308549	3	214	73	3	930.2323	1	930.2323	33634843.72308549
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"215.0","main.cluster index_upperinput":"215.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=92&task=66703c9eef3c4eef8917db72142f5953&show=true	1S/C18H15O4P/c19-23(20-16-10-4-1-5-11-16,21-17-12-6-2-7-13-17)22-18-14-8-3-9-15-18/h1-15H	MassbankEU:SM824902 Triphenylphosphate|Triphenyl phosphate	0.970512	18.3008	18.3008	0	O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1	CCMSLIB00000841635	107257790.20437437	4	215	92	4	327.0785	1	327.0785	107257790.20437437
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3172.0","main.cluster index_upperinput":"3172.0"}	This Node is a Singleton	N/A	N/A	N/A	13.4995	13.4995	0	N/A	N/A	2970815.7331875367	1	3172	-1	1	751.4716	1	751.4716	2970815.7331875367
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3479.0","main.cluster index_upperinput":"3479.0"}	This Node is a Singleton	N/A	N/A	N/A	14.8720	14.8720	0	N/A	N/A	3322968.0198247023	3	3479	-1	3	239.1642	1	239.1642	3322968.0198247023
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2660.0","main.cluster index_upperinput":"2660.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=20&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	33.5922	33.5922	0	N/A	N/A	7387146.904453075	2	2660	20	2	1283.9736	2	642.4868	7387146.904453075
